0.000302, 0.000760, 0.000951, 0.003768, 0.008891, 0.012158, 0.031121, 
0.000960, 0.000998, 0.001154, 0.002547, 0.003659, 0.007919, 0.016433, 
0.000520, 0.001748, 0.001549, 0.003049, 0.006043, 0.008014, 0.018027, 
