0.001007, 0.002075, 0.003984, 0.014218, 0.019178, 0.037378, 0.078049, 
0.002474, 0.005442, 0.006114, 0.016613, 0.017540, 0.057054, 0.077874, 
0.001828, 0.004378, 0.007550, 0.012819, 0.018798, 0.037219, 0.077410, 
